Cognitive_Score,Language_Score,Motor_Skill,Social_Interaction,Attention_Level,Parental_Involvement,Teacher_Feedback,Learning_Duration,Overall_Learning_Outcome,Performance_Class
72.80261676059678,60.84480460593659,87.0237539218142,96.24996900063721,85.63452171078612,41.958528972687084,22.46023524077731,7.696728759556435,66.21740771739303,1
51.091267331531625,52.17795710531155,95.53141290856975,61.338883595205154,36.99556017751965,54.60952096315795,94.7499632306001,1.1636430277681091,46.71085421559911,0
98.17507766587352,48.346641015941984,65.9462506719239,85.52858609421503,45.832303710794136,88.32961310986849,31.818264468045943,4.765402901384172,63.49741707240822,1
86.50796940166687,66.39758034132785,96.5195456527985,63.77021140551204,49.73618566422708,79.82752947927867,84.77218656563615,2.525988130719042,65.4592695986259,1
96.36993649385136,52.45469414439448,67.49822793192209,23.262801074841448,73.77741703715843,17.559055125024305,85.85679537445087,4.905134211081953,68.98619611137502,1
93.68964102565893,53.68500821832126,57.593334621993556,45.20066201518192,81.77460696172417,90.12782779971079,76.69641604392024,4.265129628312238,71.89296737679972,1
75.8739987286651,77.68914412584621,89.37421899870267,66.04396062648826,81.21449566059323,52.459043603484126,30.500976887429676,5.0303800708659905,67.94707394948897,1
95.312454101387,97.95492656049299,64.50878973206623,96.04751727448995,63.24055422298021,76.94759303973986,73.3918899648646,4.856735549931069,79.7997990247024,2
45.30955012311517,74.23641803635938,63.033175739516615,88.73042878009866,85.81154033786135,22.603530813791693,91.12692666614925,7.7207492741799335,63.57547554676489,1
51.75897174514871,40.00366535922281,64.32187425868798,38.268449134307815,57.78085620681063,70.36475731363433,54.04253158407066,4.865302762543152,49.35265524214121,0
42.71363733463228,39.91293490051435,89.27495013088217,37.60878640153308,34.291042397167146,31.26934158485121,53.08134835028791,6.923624616874071,40.20364830762611,0
59.519819845795865,96.84250935496179,88.23590791816365,36.09383736911206,67.333138124036,49.454280742683835,55.42866476635353,3.2387420076059255,64.76043382940128,1
63.320637381368925,54.32390136997668,58.24639947081478,93.79991170420026,96.422603845083,11.517658307389397,26.581751254096517,4.066704821537343,57.37151693497574,1
56.28094190643375,40.9843540953609,53.33099019093675,88.21329224813765,84.47452385443836,23.644957413742844,91.36204552239788,4.292894332313669,56.31033999670915,1
89.72425054911577,73.9378981647748,64.43496168273904,81.9906745802359,68.40254857691818,18.28724438112578,89.53462911844083,2.951096303347658,70.00400214332159,1
61.40519960161536,75.5371705888673,70.09407568159763,51.418809137938204,73.51042452618228,31.57697556444326,99.8327457432229,3.658531830345687,64.02790725505218,1
56.85607058124285,77.15281330771472,46.68360474395979,60.35045634390134,94.79215202766795,19.001628102189002,66.81465131987308,5.189591556267427,65.00546782609237,1
72.56176498949492,52.381131810740186,85.57685593009134,57.146539583612224,57.12570958262204,72.27190239576058,80.09533091611087,5.061314343131727,61.35442465368433,1
48.45545349848576,35.98219447394088,64.0537936012696,40.27184860474981,49.8545604206978,12.613591198829743,36.21375250458438,5.4550474120143635,40.44022369350632,0
88.13181884524238,97.72599901454066,53.383188389397176,60.402243691901354,98.29311737503367,65.59664505624983,73.40230545793356,3.4627254079409875,82.39928083473735,2
44.47303862078625,51.30804796992166,37.47746950747934,22.43972382822036,89.75823501327501,22.663704774301685,71.97862790059125,3.2108204660713997,53.40136041435661,1
99.21321619603104,78.94170872341559,46.71916122825249,30.544829879796733,49.22826884639518,95.06453114601072,92.096698867329,5.281325179279142,76.27065215999467,2
86.33468615779944,80.93094154211613,96.44968202291886,90.92716769351571,59.78354480206921,93.97846657988688,86.46341782712594,1.9300322389926747,71.01100087666858,1
51.92294089205035,74.65048211016656,51.35697807736686,80.13438136251386,56.13085967558493,30.295279226886635,95.07731700942105,2.7712208047249796,56.11805491026335,1
40.331327027416144,55.33898062388714,41.82015025569247,53.82947272472697,36.18217590035754,65.29791684007265,89.5066778161286,1.2948941586709664,42.88621649880646,0
88.92768570729005,52.62125649466427,62.24709541584952,61.37202898271018,96.83644928599443,12.52047875252126,89.49551159190815,1.508275968172561,68.19282920640086,1
82.41144063085703,73.8484383756757,51.4961420352174,49.59991087679819,55.323432341481904,93.86096887460567,25.097866135097462,2.703682954824262,61.85931148480379,1
83.74043008245924,91.29621618475994,32.461147518983594,79.26238937285379,90.6496811978431,57.06885773725387,87.67695621567647,1.1367049620784333,75.20260650076389,2
86.27622080115674,96.53769238002072,52.620165209559204,82.73497433856636,39.20171707604988,13.89008362760011,68.59827156024946,2.7178741446122308,67.70334924080082,1
44.442679104045425,41.88387728624424,68.08760367576281,81.06281521625273,66.09031079779149,40.824999370732364,50.4355561412769,5.584834261434182,48.41626633007843,0
61.507943712656356,45.06385981885179,68.61986604139769,77.80893798675596,26.797103884320236,16.91645156751108,24.521169951044985,1.4277495492825314,40.261471296825235,0
46.95214357150778,96.40785682090018,54.95912448238221,36.36034709542366,82.31653628817314,45.36499954360239,74.21390198144374,4.057156744562487,65.86671109452546,1
91.78620555253562,82.87478984176153,61.311192937682044,47.0375983392383,68.56854236847087,70.29337079451908,46.256140043009395,7.391761508436846,76.38171885651307,2
77.39788760965348,92.39459861393524,97.58625427643365,57.587634798694,71.91921876023144,52.29009172372956,57.42210119888278,6.5389938024778065,73.64864497933142,1
59.85388149115895,48.1711212187973,56.41439340612182,46.46343931421245,28.87906619159901,44.5349957247509,74.53827496441075,3.1380625160640006,47.581766020526146,0
43.81350101716142,73.19308162211112,48.07587692819881,80.39521601266631,40.82787476564616,20.724134098641834,92.94196376193143,7.473638354341529,54.67205352396801,1
58.65893930293973,80.5740736371358,47.0426930846732,46.348281939996376,30.574815426518512,32.04451411242907,86.03495324839987,3.3075254772340736,55.099402910831365,1
59.51099932160482,79.20727255405322,62.04352288928939,31.05856694282697,46.66857368528588,19.012895896451603,56.04777032828799,1.5076084743629374,53.42082828867275,1
83.77637070028385,61.529859906335375,83.16641041018607,51.923236163864324,72.05792557616132,82.67488584909947,51.02265259571031,7.958391697376795,72.94983889469819,1
78.25344828131279,36.00066795993505,44.41917289319312,98.39315462259043,67.46394882380315,22.171584518625032,39.1823791075238,7.090157690324202,55.73967798479269,1
93.23276455457959,72.89019369227711,79.65072889985376,38.07051303468607,70.91123662100426,63.58360298940042,49.79414009407746,4.261529483107646,71.73140663063059,1
68.33289550971696,51.45160004667457,31.48048763445914,68.97269271545832,66.19384535334207,40.84663722299613,28.883710983351865,5.664635669346827,57.21714630256931,1
47.1756547562981,64.26652599928786,59.32530845887622,54.6378439871765,45.47715967568945,30.338054618966513,97.68844066918037,5.6985965449966915,52.4461433402611,1
82.7946872333797,97.24276598044813,84.31055456419509,25.68196541194613,43.33806230083189,67.55215955428935,65.91339551676631,2.3613756151132224,68.4713163066296,1
85.64710291701385,60.93729564675826,53.7113069042102,59.03012847984476,35.279476265243595,51.13020784392466,30.224467423617032,2.400340432075426,55.468164669244864,1
73.67663185416978,89.58710443318773,69.46159710117797,76.173146291865,88.6803156177619,46.01309205561032,48.22448074127246,4.287064923462781,72.37077153560016,1
86.25803079727366,47.255139373701326,44.348546297813755,61.0575980662255,71.23595189059333,63.35668044029994,63.76313148965248,7.381011980963886,67.15740504381819,1
69.62773578186344,78.70993237162688,81.93967737883206,89.76848509972649,38.98832593780448,54.214086564100064,62.63085093126957,1.0699564240099955,55.930674662704114,1
71.36396976291965,98.50545203853133,33.65953722881317,43.11496133260661,38.29070348659296,37.31357876964047,22.84026949749059,6.477539451645515,63.37516177152193,1
65.65246110151298,41.62305155674089,89.67798514128503,26.899933704317192,90.47767011446025,60.31551589887265,96.06728273832891,1.4026874860025789,57.84941830523431,1
41.52514760464571,35.54079624476748,43.87374704951677,94.92524893264049,80.70481478224895,70.25487188956251,42.030054517995566,4.347554804181825,47.84323573558903,0
46.473485619598264,63.18288152111993,91.20786221958315,50.25570796225752,74.45493099290286,12.402384272816885,21.294773514551295,5.465109831514335,50.887260948971644,1
41.885751141204054,41.020656398338865,54.67704689103621,66.11244411629067,55.51480806544748,51.928455601690786,26.115520716022598,5.807314869577254,44.323863747416596,0
78.18462467582683,83.64498272895503,80.58785021321407,83.36025009041568,44.64816732088882,15.191495612518938,66.41559225983815,1.4093548453113796,60.398460086835854,1
58.8613588645796,94.44566315015632,52.34577084503319,45.94509311004644,98.45880723346178,26.776487266129998,31.02284165400775,3.930225321687778,69.00241587518752,1
70.51424146988217,63.211363226069324,93.41381698642533,77.29316305420889,84.79296812671001,60.44578606701758,23.33798342828026,5.086860823516273,64.96194129906635,1
94.45398843556558,51.81625674010366,38.86459878628621,30.833507985426245,47.633441735220735,87.95700237390227,50.370117313016905,1.4623187611420485,59.3039186512117,1
54.9575337489325,63.23621573542964,42.49638524908191,43.30349977644042,88.56735972088711,89.45251112696364,69.82089538721509,1.9456618961671683,58.885868812174195,1
64.62297538213778,82.02410816025007,64.51210876111617,31.57685089092159,81.91989614610111,16.294960912476814,28.94718438732899,5.64554292652827,63.22868380523466,1
85.33306831258292,35.588520502724116,35.73569073267023,84.89844467210862,47.28104124084987,47.7194577658036,45.06622657210524,4.651467376134562,54.57698766298774,1
53.72788992949735,73.31450931650531,43.71861292912334,37.81193881814283,56.99146406812298,62.470583470409615,53.420853729963376,2.1328006288780337,54.16519424856811,1
44.61879458972758,74.86395951767963,96.063646754841,77.39228443241683,38.946508404327,23.236291409530907,32.756807822941376,4.7466753584031345,47.33452229159742,0
57.38508717482608,76.4497360482358,98.3542762803521,95.46387177965221,33.328933328358204,78.88889950702945,60.48591187733681,7.388846614110911,59.64886636950628,1
49.67327723524026,50.73143519875702,56.33815305312953,62.22177672551016,79.20715246297726,76.9811732593515,26.81712695214167,1.1091130934275475,48.33467716719428,0
95.78185914055439,81.41342701957824,94.63002147097549,63.20233538085502,45.06338930154,91.30069123361152,23.721479707605493,5.498436414400982,70.39559476737558,1
88.48722277386501,40.94044661156546,68.13772729714023,56.88268544782496,86.50445243096902,10.763741087509871,61.58682937241078,1.5155530422373935,61.50437425974272,1
78.00422539062541,47.952571870342055,48.88197261116369,46.071211471491424,99.67065336358196,29.501581959010238,39.83175782007005,1.045146100752906,60.930108044804506,1
92.28763541126307,92.03555303254132,79.1679104756419,58.05240247399337,30.74648604472365,84.44680428207896,27.6299046318422,2.0545814206244364,63.62750158440023,1
88.22032461394687,83.0170047972268,76.12312646024,68.22460258134075,60.47763438127752,70.35220457442418,53.913006999010584,3.960346422977435,72.33112963336848,1
51.19420353316215,35.89346101073744,99.23877233761134,98.87932577365275,85.15469194831023,90.49508683286417,93.21125916139158,6.616407992873671,61.07770275752801,1
93.55353990939867,51.144456924037016,48.55331011864983,95.02116474545794,84.17131724059251,15.146168907723986,77.9353957323324,2.9724984762319107,68.56843384943886,1
72.36053451493905,48.936421394555694,77.04416518632148,88.97223666344973,81.99978687482263,63.72675691447986,85.2492732277622,5.37971248672131,66.6682667362504,1
88.44640930984374,52.60241132240321,33.64166285206128,91.13044285638867,51.174620147643324,61.21419174043068,89.75311910069092,3.878096465687147,64.6296757250614,1
93.7654779954096,51.091385068192615,37.95522270877036,57.42793466336344,59.03899417637892,13.210697472447913,97.81021931171351,2.6403225437620557,64.34653110256856,1
59.08020849831183,39.064209223284976,30.27428624657653,72.59554617419718,69.62262680061028,56.21698692212352,81.05972588113384,4.59972979998001,53.49944535741836,1
46.60311547166061,64.83113357879333,99.96224767417712,91.60533783489713,98.04554376799429,64.85682801789318,68.67263375515837,6.582251432608363,64.53946729824696,1
53.6761097525165,82.62767586110073,86.15915880032344,51.43606119930824,49.56604532038696,27.21638567818965,49.23407042417978,6.827446590393009,57.07311286835094,1
65.62646731757538,74.43756210663337,85.07061103134785,96.9409982676375,94.23579157876433,34.59966248121967,34.53145892461728,6.9256367231406575,67.03297803964966,1
89.08088595534959,78.73665845887518,65.68082527017258,53.26288496553464,45.201768863537055,67.63126116679634,74.93278991866354,3.3699046878848558,66.51799483420803,1
91.64383499538062,40.27469660485554,51.0046958033808,68.08661323145725,99.18058491052784,52.14708528399625,99.59599888975535,6.5541924530102715,75.11255760507433,2
40.41712783187144,96.84689616149117,40.58849991238731,76.78437706178975,75.26977651206937,87.22122918114941,57.38869476951352,2.4852491857623553,61.00839356183479,1
70.64483815465394,89.5019691997966,49.92723171925246,96.04736104607507,59.76336102689132,40.81435894082695,77.89434944742462,6.168975708700183,68.7471860508397,1
65.04466018892674,87.33087070221808,56.31798553503974,39.56930192418128,71.00428210477037,33.9993692549381,59.60739599945249,7.638690983908317,67.93860970190552,1
53.326468628243816,88.49394732771489,82.94170678862059,79.69047825909138,45.43983767801551,98.63793463103585,54.55467386907813,1.0962068428367004,55.69830975983118,1
47.19192204002097,95.6261830286295,67.77632522322067,61.66524689152658,45.563039313359994,92.0022193117075,52.82444908479321,4.082547518251586,57.897090700740364,1
60.25691028421768,70.37650779739036,35.42385385888379,41.48457124965128,33.516590788262036,12.609347049908187,60.36997463453581,5.534396918898032,51.743651513434294,1
96.57458223475115,48.01833116139568,31.262030627123856,82.12854718371125,33.55377232790491,79.36557537759093,49.35165294923,5.912430393412871,61.82825969210342,1
59.39217592124531,75.09093451041517,37.16325256738442,64.17778241390772,51.07538061016835,19.930129644268266,79.90186574574463,2.2326143078844156,56.68072629871804,1
71.12743730460197,83.28729708841604,58.73490995881656,72.87790565197406,82.21416084222787,12.473667534643386,89.94176212732133,7.80528292667015,71.12244472462669,1
82.18113753371067,82.96463056801164,95.32350419343128,45.83208548623208,70.59783756986218,34.6325964369714,90.63082453161473,5.306857575796811,73.44326647025309,1
61.81777614275764,68.89418657084721,74.61817368464551,58.5019161462084,32.69384202482656,34.24112911549939,38.21589707406608,2.1503842085978744,48.98223669343882,0
98.30692496325764,39.44981675668257,86.12781299128605,69.38834007904536,88.91773937319331,83.73868861122682,91.67273109851926,1.1436575819876071,68.62086818505044,1
97.74683769652668,59.122340997958304,62.646221615318396,52.39286514158752,70.10257202425498,73.96005213485516,47.3240985484084,6.482849391528432,72.61145838047766,1
55.10693774952185,94.84982955011823,55.316625823653,35.8698031878161,97.06416825885847,98.34484845988129,44.74461323882381,1.5579331761182136,67.14675111449105,1
69.83491035354312,72.9891791342327,37.588026090163595,96.93123938522432,75.26391005584057,74.03616102806366,78.14048459185886,1.9873564474916559,66.82610849190492,1
58.052698589006184,69.99157631162137,91.31531155303435,60.91740320340939,38.13811477781358,47.64299979304431,44.37570720690316,5.0238101879898345,54.876986809121824,1
57.090429662648056,52.47547843484258,84.82120203195319,78.71362962301603,60.53375217308667,72.90348948506951,24.23731244877681,5.224538524147338,52.10309216637279,1
42.213216841271965,58.94917979457763,41.76826683184076,52.88377548448465,73.6373198160403,99.95131604677618,49.88942178482464,5.808209830146789,54.14218857449552,1
76.57386003879381,93.19749579495601,65.85823947133824,48.41054112205731,27.119852578748326,73.91276943062752,77.71724802866791,3.754598088645345,65.05651168925021,1
70.16074139373168,78.32009808924431,64.11623655448714,52.57314387737,26.118269811610592,78.55132203822865,46.15667362161412,6.41729068276776,59.948498872100025,1
43.08872507499936,86.18015673890164,73.75640868805701,52.73573150285198,34.70522504489259,94.45285136712334,70.36472447961172,7.82051019731122,60.474749179428876,1
56.71878785419669,64.53245249939758,96.23308257938828,63.53440927535629,43.8748326284103,20.228613518051503,72.80955554105043,2.897664601559181,51.456612824005006,1
94.49595315799922,75.96606926465026,70.58400092337357,63.477589598509056,57.21618426405067,73.43058641029542,78.69888093810849,5.9212003157656214,75.01780435729054,2
54.37371344001835,51.144934568308486,67.81520867450331,59.77230527062973,61.55803553198413,86.57253621707041,91.77043730487492,7.499280566766098,61.57536271712491,1
48.693692325473386,80.8549539684266,33.522605305426474,30.782862793395047,35.35207067034226,95.89407401988038,54.60515994147451,5.804007338319299,56.95765941238318,1
69.36716561665378,62.794086690716924,34.40352332126167,59.68603828004249,75.50436843368732,28.987236074052944,33.31456613299657,5.767766490509817,59.576967057981584,1
99.13902724663603,63.76545846295846,43.11427539287522,33.52831203365212,69.71035462724012,55.35361069518198,45.51405723455115,2.566407983596446,67.65970160597043,1
54.523316290690026,77.2059510974973,32.27295401842238,30.09086290366121,47.08480741308702,71.24993628800337,54.57338041391887,4.745911402237851,56.63469116334263,1
80.32813284435272,95.85824039548024,82.03470268990087,94.61165738729342,26.0244912576469,32.27209565512037,77.11131754624904,4.937659905232061,65.9235327258199,1
85.69717691972306,39.16041252956036,80.63312127957742,68.39600105181634,30.823593651496807,64.04255769252467,21.049770044930682,5.90090693719167,52.38698335085129,1
54.25825263954398,88.6083104275555,39.52393641021501,72.75920464996673,54.377108163312954,33.18209042481995,45.262830675190315,7.9777501492732785,61.70254208413395,1
83.69298091671158,54.004902176792555,88.52552305566967,52.1434936266691,36.548076337426295,40.011131847848254,82.38740648154534,1.2355067578063346,56.470448218124915,1
62.06698796315519,63.85476454291456,40.83502243922784,92.71847135318913,53.261470461097815,49.736682685977854,73.66861626645563,1.4566286288724077,55.871419003072624,1
77.93834983561476,36.42436637037558,51.082291089815115,71.03443916637323,72.11369533827664,57.62710888719103,78.53919788684841,1.5456504860164313,57.414936412647464,1
78.01178264565368,54.56799505923035,47.42838294129555,81.533589561887,66.04280709094627,50.44292844626356,84.94486155513557,6.2008539414226975,65.0421299115838,1
72.14648104448551,67.67103077095848,56.06149690011334,49.48499752221711,42.33819123530456,54.387596780913626,82.65885751023698,1.9544765657753027,57.42988041403095,1
45.4173862032645,38.651445027583534,47.82646361229733,96.80095046553004,50.78668684440643,36.87298806594634,74.57465329222225,5.357163121432417,45.747344687499556,0
90.11814973535428,66.92122240990574,64.22656485069164,85.6369032126652,71.0523398836488,24.306858462036754,55.17292258964724,3.272682145254209,67.55926286252033,1
59.24680389830415,95.26219087579778,58.51855169482798,88.31587704116349,89.56412710325866,14.26149795941555,98.68786631025232,4.201239693474976,71.82524605184928,1
51.19111062399125,41.85055917700734,99.05986435455286,33.77554139406034,81.49100790541578,27.638085024250092,65.5258556472059,2.5096421187218976,52.204807293553486,1
42.44650849328583,84.68864732490778,33.9148445089758,41.67705662969756,66.50500201250611,62.37492773552047,36.22153674950713,7.062745929131795,59.20266811400921,1
75.4535765912945,61.628618469439516,39.95269634711461,42.85012797468617,52.17197487373647,80.75039030228191,43.42502840838275,5.103052269141185,60.90552964420176,1
80.65386171053694,77.58629144408198,33.69781257360217,41.672737859749695,52.37884581563541,25.23228376986051,75.4849964776376,7.6119428450757685,69.5906458387857,1
40.99526973567137,51.91537886903991,73.80888364876631,88.43265296834304,90.9562982698297,19.76998219953836,93.97916521595708,5.022173747930307,55.24154545704316,1
70.72558349795686,45.366997065188286,33.81564941896037,22.55078361668737,27.94326820304098,77.43613244943252,34.297610336471806,1.8673562141786266,45.019127922270606,0
53.58974651187628,45.43006992762972,88.55078161632863,26.087999118461944,99.09869833151957,37.46424974835607,26.58771965966291,2.1960930368693283,51.86691166681948,1
78.71036742456698,39.581976466804406,65.83570414773494,41.9131896503923,74.82815581386717,95.63494953046172,90.52248384336049,7.92351783457493,69.23149727751937,1
50.46198574029948,47.0670358185808,66.89053372070737,35.989837971955495,76.08532743042929,74.28861735493358,93.22223831302675,6.0789563813160745,58.039778815127704,1
81.45626428614796,78.17426002428294,69.31161553985359,38.54876911062787,27.849837797855663,39.40804425187278,42.110347625271956,1.3449512502036276,56.88361821853829,1
63.20412077803225,92.30988976982803,41.95695944143475,83.835455140264,70.41469561684542,36.058847301433445,50.18285794969919,5.926467035242654,67.37947315392616,1
96.20379932420407,87.91816956342552,43.83832121801413,65.05012751136375,61.35835450678353,57.132854764417814,72.81503979982867,3.8852113276672817,74.91910091545898,1
48.25125664875959,79.53373014184146,52.31721260111033,20.46165290343744,32.933418017055025,17.12302014503885,46.394401667397986,3.1504587077623336,48.36898847468609,0
60.46398106301551,42.17807112172167,71.5447491075296,54.34582125633562,45.84415080770193,20.59088613807691,90.17269666160423,2.07842555611374,48.16588067434923,0
46.80841127443534,53.797184009236744,44.708244315815016,52.63079414802871,91.77358421602385,25.827209318457328,28.60629621710902,6.879327681895959,55.39845168466834,1
95.48161709671376,55.13744689596048,38.143220899328284,29.115621555563482,66.24913118994647,79.72512339741041,23.038577676815617,1.446889652923705,60.623436678747915,1
92.64036120285886,51.247201515845376,97.90818204929025,74.09134308811657,56.00624313804315,56.247162334221024,36.678896539423164,3.028848236657482,60.754141031693386,1
55.47649766290934,68.475367881132,31.538727036673603,76.16777507035928,30.45116168806082,10.951041049699864,42.88702225639752,3.144680256779931,47.04512783937111,0
79.59904276205074,69.81099796717871,86.18881837352151,77.6714575241678,78.55911455517293,70.61648747248981,29.034127303110004,2.1263369877445024,63.78332582456737,1
